Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,CEST,COTO,ADTO,UNTO,ININ,UNQU,TATO,GRTO,GRGR
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,810.6,2/11/2019,10:38,Credit card,772.0,4.761904762,38.6,5.6,7.720000000000001,0.9523809523809523,0.005874543254379473,0.9523809523809523,0.12336540834196892,7.720000000000001,0.047619047619047616,0.005874543254379473,0.12336540834196892
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,1/31/2019,15:12,Credit card,721.3,4.761904762,36.065,4.2,7.212999999999999,0.9523809523809523,0.006287463458174065,0.9523809523809523,0.13203673262165536,7.212999999999999,0.047619047619047616,0.006287463458174065,0.13203673262165536
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8,25.552,536.592,1/20/2019,17:48,Ewallet,511.04,4.761904762,25.552,9.9,7.985,0.9523809523809524,0.008874349155410443,0.9523809523809524,0.1863613322636193,7.985,0.047619047619047616,0.008874349155410443,0.1863613322636193
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,3/26/2019,11:07,Ewallet,53.45,4.761904762,2.6725,7.6,2.138,0.9523809523809524,0.08484840771526572,0.9523809523809524,1.7818165620205801,2.138,0.047619047619047616,0.08484840771526572,1.7818165620205801
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.5,4,11.1,233.1,1/20/2019,15:48,Credit card,222.0,4.761904762,11.1,6.6,13.875,0.9523809523809524,0.02042859185757186,0.9523809523809524,0.42900042900900903,13.875,0.047619047619047616,0.02042859185757186,0.42900042900900903
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,3/5/2019,19:40,Ewallet,763.68,4.761904762,38.184,4.7,11.9325,0.9523809523809523,0.005938544144642982,0.9523809523809523,0.12470942703750264,11.9325,0.047619047619047616,0.005938544144642982,0.12470942703750264
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,1/5/2019,20:30,Credit card,228.18,4.761904762,11.409,9.8,25.353333333333335,0.9523809523809524,0.019875306303711773,0.9523809523809524,0.4173814323779472,25.353333333333335,0.04761904761904762,0.019875306303711773,0.4173814323779472
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6,4.107,86.247,2/13/2019,13:59,Cash,82.14,4.761904762,4.107,6.3,2.2816666666666667,0.9523809523809524,0.05521241042586989,0.9523809523809524,1.1594606189432677,2.2816666666666667,0.04761904761904762,0.05521241042586989,1.1594606189432677
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,3/16/2019,18:51,Cash,382.56,4.761904762,19.128,7.9,23.91,0.9523809523809524,0.011854734923622314,0.9523809523809524,0.24894943339606862,23.91,0.04761904761904762,0.011854734923622314,0.24894943339606862
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,1/15/2019,17:24,Cash,68.58,4.761904762,3.429,7.7,1.905,0.9523809523809523,0.06612929997639184,0.9523809523809523,1.388715299504229,1.905,0.047619047619047616,0.06612929997639184,1.388715299504229
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,19.108,401.268,2/26/2019,11:58,Ewallet,382.16,4.761904762,19.108,4.5,23.885,0.9523809523809526,0.011867143061495063,0.9523809523809526,0.24921000429139628,23.885,0.04761904761904762,0.011867143061495063,0.24921000429139628
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,2/27/2019,19:01,Credit card,601.09,4.761904762,30.0545,8.0,12.267142857142858,0.9523809523809524,0.007544872468982935,0.9523809523809524,0.15844232184864165,12.267142857142858,0.04761904761904762,0.007544872468982935,0.15844232184864165
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,2/17/2019,16:50,Ewallet,475.93,4.761904762,23.7965,5.7,9.712857142857143,0.9523809523809524,0.009529021898978743,0.9523809523809524,0.20010945987855358,9.712857142857143,0.04761904761904762,0.009529021898978743,0.20010945987855358
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.621,55.041,2/6/2019,10:22,Credit card,52.42,4.761904762,2.621,6.3,52.42,0.9523809523809524,0.08651559313965954,0.9523809523809524,1.81682745593285,52.42,0.04761904761904762,0.08651559313965954,1.81682745593285
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.565,137.865,1/17/2019,16:46,Cash,131.3,4.761904762,6.565,6.0,32.825,0.9523809523809524,0.034540345715011064,0.9523809523809524,0.7253472600152323,32.825,0.047619047619047616,0.034540345715011064,0.7253472600152323
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5,7.215,151.515,1/22/2019,18:08,Credit card,144.3,4.761904762,7.215,8.0,5.772,0.9523809523809526,0.03142860285780286,0.9523809523809526,0.66000066001386,5.772,0.04761904761904762,0.03142860285780286,0.66000066001386
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,3/5/2019,18:02,Credit card,457.17,4.761904762,22.8585,4.2,9.33,0.9523809523809524,0.009920045918106947,0.9523809523809524,0.20832096428024588,9.33,0.047619047619047616,0.009920045918106947,0.20832096428024588
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1,4.669,98.049,1/3/2019,13:07,Cash,93.38,4.761904762,4.669,9.6,93.38,0.9523809523809522,0.04856658162755357,0.9523809523809522,1.019898214178625,93.38,0.04761904761904761,0.04856658162755357,1.019898214178625
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,3/20/2019,17:52,Cash,126.25,4.761904762,6.3125,6.1,5.05,0.9523809523809523,0.035921959543611506,0.9523809523809523,0.7543611504158416,5.05,0.047619047619047616,0.035921959543611506,0.7543611504158416
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,1/31/2019,20:32,Ewallet,790.83,4.761904762,39.5415,5.6,9.763333333333334,0.9523809523809524,0.00573466787094692,0.9523809523809524,0.12042802528988532,9.763333333333334,0.047619047619047616,0.00573466787094692,0.12042802528988532
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2/19/2019,19:24,Cash,174.4,4.761904762,8.72,8.3,2.725,0.9523809523809524,0.026004285506771516,0.9523809523809524,0.5460899956422018,2.725,0.04761904761904762,0.026004285506771516,0.5460899956422018
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4,18.952,397.992,2/11/2019,16:06,Ewallet,379.04,4.761904762,18.952,7.8,23.69,0.9523809523809524,0.0119648253281473,0.9523809523809524,0.2512613318910933,23.69,0.04761904761904762,0.0119648253281473,0.2512613318910933
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1,1.531,32.151,2/5/2019,14:14,Credit card,30.62,4.761904762,1.531,4.1,30.62,0.9523809523809523,0.14811062679232373,0.9523809523809523,3.1103231626387986,30.62,0.04761904761904761,0.14811062679232373,3.1103231626387986
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,3/3/2019,17:36,Cash,352.08,4.761904762,17.604,8.8,5.50125,0.9523809523809522,0.012881013952456694,0.9523809523809522,0.2705012930015906,5.50125,0.047619047619047616,0.012881013952456694,0.2705012930015906
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,2/24/2019,13:08,Ewallet,50.8,4.761904762,2.54,4.1,2.032,0.9523809523809522,0.08927455496812899,0.9523809523809522,1.8747656543307087,2.032,0.047619047619047616,0.08927455496812899,1.8747656543307087
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,2/4/2019,16:09,Credit card,522.06,4.761904762,26.103,9.0,10.654285714285715,0.9523809523809522,0.008687023316057451,0.9523809523809522,0.18242748963720645,10.654285714285715,0.04761904761904762,0.008687023316057451,0.18242748963720645
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2/19/2019,11:33,Ewallet,575.12,4.761904762,28.756,5.5,8.98625,0.9523809523809524,0.007885567172730826,0.9523809523809524,0.16559691062734735,8.98625,0.04761904761904762,0.007885567172730826,0.16559691062734735
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,1/23/2019,10:18,Credit card,54.95,4.761904762,2.7475,9.3,2.198,0.9523809523809524,0.08253225463841589,0.9523809523809524,1.7331773474067336,2.198,0.04761904761904762,0.08253225463841589,1.7331773474067336
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,1/14/2019,10:55,Credit card,181.41,4.761904762,9.0705,5.6,20.156666666666666,0.9523809523809523,0.024999434388296965,0.9523809523809523,0.5249881221542364,20.156666666666666,0.04761904761904761,0.024999434388296965,0.5249881221542364
497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,1/17/2019,15:15,Ewallet,412.37,4.761904762,20.6185,9.7,8.415714285714285,0.9523809523809524,0.010997762670371154,0.9523809523809524,0.23095301607779423,8.415714285714285,0.04761904761904762,0.010997762670371154,0.23095301607779423
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,3/3/2019,20:06,Credit card,46.41,4.761904762,2.3205,4.0,46.41,0.9523809523809523,0.09771918535619377,0.9523809523809523,2.052102892480069,46.41,0.04761904761904762,0.09771918535619377,2.052102892480069
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,2/15/2019,20:21,Credit card,274.2,4.761904762,13.71,9.2,17.1375,0.9523809523809522,0.016539560147268244,0.9523809523809522,0.3473307630926331,17.1375,0.047619047619047616,0.016539560147268244,0.3473307630926331
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,1/15/2019,13:48,Credit card,973.7,4.761904762,48.685,4.9,9.737,0.9523809523809524,0.004657643414173722,0.9523809523809524,0.09781051169764815,9.737,0.04761904761904762,0.004657643414173722,0.09781051169764815
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2/27/2019,12:52,Credit card,648.2,4.761904762,32.41,9.3,13.228571428571428,0.9523809523809524,0.006996524826258798,0.9523809523809524,0.14692702135143476,13.228571428571428,0.047619047619047616,0.006996524826258798,0.14692702135143476
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,2/26/2019,12:28,Credit card,93.22,4.761904762,4.661,6.6,23.305,0.9523809523809523,0.048649939845322385,0.9523809523809523,1.0216487367517701,23.305,0.047619047619047616,0.048649939845322385,1.0216487367517701
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,3/15/2019,16:26,Ewallet,54.36,4.761904762,2.718,4.3,13.59,0.9523809523809523,0.08342802414240162,0.9523809523809523,1.7519885069904342,13.59,0.047619047619047616,0.08342802414240162,1.7519885069904342
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,1/24/2019,13:24,Cash,60.87,4.761904762,3.0435,5.5,60.87,0.9523809523809523,0.07450546069296785,0.9523809523809523,1.5646146745523248,60.87,0.047619047619047616,0.07450546069296785,1.5646146745523248
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,12.245,257.145,2/22/2019,15:15,Cash,244.9,4.761904762,12.245,8.1,2.449,0.9523809523809524,0.01851836419918723,0.9523809523809524,0.38888564818293186,2.449,0.047619047619047616,0.01851836419918723,0.38888564818293186
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,97.419,3/15/2019,10:50,Credit card,92.78,4.761904762,4.639,9.8,92.78,0.9523809523809524,0.04888065738716267,0.9523809523809524,1.026493805130416,92.78,0.04761904761904762,0.04888065738716267,1.026493805130416
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,2/11/2019,18:38,Ewallet,433.45,4.761904762,21.6725,9.4,17.338,0.9523809523809523,0.010462907814928948,0.9523809523809523,0.21972106411350792,17.338,0.047619047619047616,0.010462907814928948,0.21972106411350792
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6,6.903,144.963,1/12/2019,16:45,Ewallet,138.06,4.761904762,6.903,7.9,3.8350000000000004,0.9523809523809524,0.032849104681884345,0.9523809523809524,0.6898311983195713,3.8350000000000004,0.047619047619047616,0.032849104681884345,0.6898311983195713
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,3/3/2019,19:30,Ewallet,241.6,4.761904762,12.08,5.1,3.775,0.9523809523809523,0.018771305432040367,0.9523809523809523,0.3941974140728477,3.775,0.047619047619047616,0.018771305432040367,0.3941974140728477
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,3/23/2019,13:23,Ewallet,471.73,4.761904762,23.5865,6.9,9.627142857142857,0.9523809523809523,0.009613862574737567,0.9523809523809523,0.2018911140694889,9.627142857142857,0.047619047619047616,0.009613862574737567,0.2018911140694889
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,462.672,3/4/2019,11:27,Cash,440.64,4.761904762,22.032,8.0,5.44,0.9523809523809523,0.010292182716913926,0.9523809523809523,0.21613583705519246,5.44,0.047619047619047616,0.010292182716913926,0.21613583705519246
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,2/23/2019,11:12,Cash,680.31,4.761904762,34.0155,8.0,8.398888888888889,0.9523809523809522,0.006666295354148774,0.9523809523809522,0.13999220243712426,8.398888888888889,0.04761904761904762,0.006666295354148774,0.13999220243712426
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,3/17/2019,16:36,Cash,309.88,4.761904762,15.494,4.2,19.3675,0.9523809523809523,0.014635172945594915,0.9523809523809523,0.30733863185749327,19.3675,0.047619047619047616,0.014635172945594915,0.30733863185749327
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2,9.318,195.678,1/16/2019,18:41,Credit card,186.36,4.761904762,9.318,8.5,46.59,0.9523809523809524,0.02433541206471857,0.9523809523809524,0.51104365335909,46.59,0.047619047619047616,0.02433541206471857,0.51104365335909
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,1/8/2019,17:12,Cash,200.92,4.761904762,10.046,9.0,12.5575,0.9523809523809523,0.022571906193415054,0.9523809523809523,0.47401003006171616,12.5575,0.047619047619047616,0.022571906193415054,0.47401003006171616
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,1/14/2019,10:38,Cash,17.75,4.761904762,0.8875,8.6,17.75,0.9523809523809524,0.2555012615425889,0.9523809523809524,5.365526492394367,17.75,0.047619047619047616,0.2555012615425889,5.365526492394367
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,1/31/2019,10:33,Ewallet,621.8,4.761904762,31.09,6.0,6.218,0.9523809523809523,0.00729357895204399,0.9523809523809523,0.1531651579929238,6.218,0.047619047619047616,0.00729357895204399,0.1531651579929238
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,3/15/2019,14:38,Ewallet,86.0,4.761904762,4.3,6.2,1.34375,0.9523809523809524,0.052734272004429684,0.9523809523809524,1.1074197120930234,1.34375,0.047619047619047616,0.052734272004429684,1.1074197120930234
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2/24/2019,18:06,Credit card,402.6,4.761904762,20.13,5.0,4.026,0.9523809523809524,0.011264648267215481,0.9523809523809524,0.2365576136115251,4.026,0.047619047619047616,0.011264648267215481,0.2365576136115251
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,2/8/2019,12:52,Credit card,324.85,4.761904762,16.2425,6.5,12.994,0.9523809523809526,0.013960743088751587,0.9523809523809526,0.2931756048637833,12.994,0.04761904761904762,0.013960743088751587,0.2931756048637833
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,3/22/2019,14:00,Cash,95.15,4.761904762,4.7575,6.0,95.15,0.9523809523809524,0.047663136020819265,0.9523809523809524,1.0009258564372043,95.15,0.04761904761904762,0.047663136020819265,1.0009258564372043
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,408.408,1/24/2019,10:57,Cash,388.96,4.761904762,19.448,5.0,6.0775,0.9523809523809523,0.011659675525454938,0.9523809523809523,0.2448531860345537,6.0775,0.047619047619047616,0.011659675525454938,0.2448531860345537
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284,446.964,3/14/2019,16:45,Ewallet,425.68,4.761904762,21.284,5.0,6.65125,0.9523809523809524,0.010653888818786301,0.9523809523809524,0.22373166519451235,6.65125,0.047619047619047616,0.010653888818786301,0.22373166519451235
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,1/23/2019,11:15,Cash,318.08,4.761904762,15.904,9.2,6.491428571428571,0.9523809523809524,0.01425788289858197,0.9523809523809524,0.2994155408702214,6.491428571428571,0.04761904761904762,0.01425788289858197,0.2994155408702214
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,284.592,1/19/2019,20:29,Ewallet,271.04,4.761904762,13.552,9.6,4.235,0.9523809523809526,0.016732391500815205,0.9523809523809526,0.3513802215171193,4.235,0.04761904761904762,0.016732391500815205,0.3513802215171193
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,19.232,403.872,1/27/2019,20:03,Credit card,384.64,4.761904762,19.232,8.4,24.04,0.9523809523809523,0.011790628619958799,0.9523809523809523,0.2476032010191348,24.04,0.047619047619047616,0.011790628619958799,0.2476032010191348
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,2/3/2019,14:35,Credit card,235.8,4.761904762,11.79,6.0,9.431999999999999,0.9523809523809524,0.01923302541298114,0.9523809523809524,0.40389353367260394,9.431999999999999,0.047619047619047616,0.01923302541298114,0.40389353367260394
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,3/25/2019,16:32,Ewallet,211.56,4.761904762,10.578,6.7,13.2225,0.9523809523809523,0.021436695936760033,0.9523809523809523,0.45017061467196073,13.2225,0.047619047619047616,0.021436695936760033,0.45017061467196073
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2/24/2019,10:10,Credit card,95.36,4.761904762,4.768,4.1,23.84,0.9523809523809523,0.04755817315835731,0.9523809523809523,0.9987216363255035,23.84,0.047619047619047616,0.04755817315835731,0.9987216363255035
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,2/7/2019,14:15,Cash,10.17,4.761904762,0.5085,5.9,10.17,0.9523809523809524,0.44593386355761583,0.9523809523809524,9.364611134709932,10.17,0.047619047619047616,0.44593386355761583,9.364611134709932
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,3/4/2019,10:05,Cash,206.13,4.761904762,10.3065,8.7,22.903333333333332,0.9523809523809523,0.02200139422879228,0.9523809523809523,0.4620292788046379,22.903333333333332,0.047619047619047616,0.02200139422879228,0.4620292788046379
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,21.028,441.588,2/14/2019,11:36,Credit card,420.56,4.761904762,21.028,4.5,8.582857142857142,0.9523809523809523,0.010783591859380237,0.9523809523809523,0.226455429046985,8.582857142857142,0.047619047619047616,0.010783591859380237,0.226455429046985
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4,4.402,92.442,1/29/2019,18:15,Credit card,88.04,4.761904762,4.402,6.6,5.5025,0.9523809523809526,0.05151235111745744,0.9523809523809526,1.0817593734666062,5.5025,0.04761904761904762,0.05151235111745744,1.0817593734666062
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,1/28/2019,13:53,Credit card,648.99,4.761904762,32.4495,7.7,8.012222222222222,0.9523809523809524,0.006988008123978725,0.9523809523809524,0.14674817060355322,8.012222222222222,0.04761904761904762,0.006988008123978725,0.14674817060355322
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,3/26/2019,18:37,Credit card,123.84,4.761904762,6.192,8.5,13.76,0.9523809523809523,0.03662102222529839,0.9523809523809523,0.7690414667312662,13.76,0.047619047619047616,0.03662102222529839,0.7690414667312662
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,3/24/2019,18:27,Cash,649.5,4.761904762,32.475,5.2,6.495,0.9523809523809523,0.0069825210044356465,0.9523809523809523,0.1466329410931486,6.495,0.047619047619047616,0.0069825210044356465,0.1466329410931486
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,1/1/2019,14:42,Credit card,742.2,4.761904762,37.11,4.3,7.422,0.9523809523809526,0.00611041146912012,0.9523809523809526,0.1283186408515225,7.422,0.04761904761904762,0.00611041146912012,0.1283186408515225
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,1/24/2019,17:43,Cash,84.48,4.761904762,4.224,7.6,1.32,0.9523809523809526,0.053683089398448784,0.9523809523809526,1.1273448773674242,1.32,0.04761904761904762,0.053683089398448784,1.1273448773674242
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514,262.794,2/25/2019,18:37,Cash,250.28,4.761904762,12.514,9.5,15.6425,0.9523809523809524,0.01812029483930379,0.9523809523809524,0.3805261916253796,15.6425,0.047619047619047616,0.01812029483930379,0.3805261916253796
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,99.54,1/9/2019,16:34,Cash,94.8,4.761904762,4.74,4.1,1.48125,0.9523809523809523,0.047839107514567006,0.9523809523809523,1.0046212578059073,1.48125,0.047619047619047616,0.047839107514567006,1.0046212578059073
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.3,1,4.565,95.865,2/14/2019,14:42,Ewallet,91.3,4.761904762,4.565,9.2,91.3,0.9523809523809524,0.04967302729880562,0.9523809523809524,1.0431335732749178,91.3,0.04761904761904762,0.04967302729880562,1.0431335732749178
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,3/12/2019,11:01,Ewallet,285.11,4.761904762,14.2555,5.4,5.8185714285714285,0.9523809523809524,0.015906658455967705,0.9523809523809524,0.33403982757532186,5.8185714285714285,0.047619047619047616,0.015906658455967705,0.33403982757532186
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,3/26/2019,19:44,Cash,52.38,4.761904762,2.619,5.8,52.38,0.9523809523809524,0.08658166079383262,0.9523809523809524,1.8182148766704849,52.38,0.04761904761904762,0.08658166079383262,1.8182148766704849
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,5,9.635,202.335,1/9/2019,13:34,Ewallet,192.7,4.761904762,9.635,5.6,7.708,0.9523809523809523,0.02353475553908123,0.9523809523809523,0.4942298663207058,7.708,0.047619047619047616,0.02353475553908123,0.4942298663207058
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6,13.389,281.169,1/2/2019,20:08,Credit card,267.78,4.761904762,13.389,5.1,7.4383333333333335,0.9523809523809523,0.016936094526779272,0.9523809523809523,0.3556579850623647,7.4383333333333335,0.047619047619047616,0.016936094526779272,0.3556579850623647
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,1/15/2019,15:01,Cash,558.7,4.761904762,27.935,5.8,5.587,0.9523809523809524,0.008117321267909348,0.9523809523809524,0.1704637466260963,5.587,0.047619047619047616,0.008117321267909348,0.1704637466260963
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.766,184.086,1/1/2019,11:40,Ewallet,175.32,4.761904762,8.766,5.0,4.87,0.9523809523809523,0.025867826787479765,0.9523809523809523,0.5432243625370751,4.87,0.047619047619047616,0.025867826787479765,0.5432243625370751
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2/15/2019,15:21,Cash,155.82,4.761904762,7.791,7.9,17.313333333333333,0.9523809523809524,0.029105040382370384,0.9523809523809524,0.611205848029778,17.313333333333333,0.04761904761904762,0.029105040382370384,0.611205848029778
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2/28/2019,17:38,Cash,60.3,4.761904762,3.015,6.0,60.3,0.9523809523809523,0.07520974116717997,0.9523809523809523,1.5794045645107795,60.3,0.04761904761904762,0.07520974116717997,1.5794045645107795
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,3.947,82.887,3/2/2019,16:16,Credit card,78.94,4.761904762,3.947,5.0,19.735,0.9523809523809523,0.057450562355978625,0.9523809523809523,1.206461809475551,19.735,0.047619047619047616,0.057450562355978625,1.206461809475551
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,31.227,2/13/2019,18:15,Credit card,29.74,4.761904762,1.487,8.9,7.435,0.9523809523809523,0.15249318736990425,0.9523809523809523,3.202356934767989,7.435,0.04761904761904762,0.15249318736990425,3.202356934767989
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,1/26/2019,12:43,Cash,21.32,4.761904762,1.066,5.9,21.32,0.9523809523809524,0.21271798275708034,0.9523809523809524,4.4670776378986865,21.32,0.04761904761904762,0.21271798275708034,4.4670776378986865
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,14.067,295.407,1/30/2019,11:32,Credit card,281.34,4.761904762,14.067,5.9,31.26,0.9523809523809523,0.01611981016698995,0.9523809523809523,0.33851601350678895,31.26,0.04761904761904762,0.01611981016698995,0.33851601350678895
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1,3.663,76.923,1/27/2019,18:08,Ewallet,73.26,4.761904762,3.663,9.7,73.26,0.9523809523809524,0.061904823810823816,0.9523809523809524,1.3000013000273003,73.26,0.047619047619047616,0.061904823810823816,1.3000013000273003
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,23.499,1/30/2019,17:08,Credit card,22.38,4.761904762,1.119,8.6,22.38,0.9523809523809524,0.20264286829226777,0.9523809523809524,4.255500234137624,22.38,0.04761904761904762,0.20264286829226777,4.255500234137624
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,688.716,1/8/2019,19:38,Cash,655.92,4.761904762,32.796,4.0,8.097777777777777,0.9523809523809523,0.006914177631999257,0.9523809523809523,0.1451977302719844,8.097777777777777,0.047619047619047616,0.006914177631999257,0.1451977302719844
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,1/19/2019,13:11,Cash,594.6,4.761904762,29.73,4.2,16.516666666666666,0.9523809523809523,0.007627224003331571,0.9523809523809523,0.160171704069963,16.516666666666666,0.047619047619047616,0.007627224003331571,0.160171704069963
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,1/25/2019,11:05,Cash,74.1,4.761904762,3.705,9.2,74.1,0.9523809523809522,0.061203068723089775,0.9523809523809522,1.2852644431848854,74.1,0.047619047619047616,0.061203068723089775,1.2852644431848854
